Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
-0.47320101355628225,-0.07845526133030009,-0.07845526138752144,-0.07845526138310296,-0.0784552613830067,1.3078933809099051,0.6486133702973116,0.6486133702964519,-0.14415226511362803,-0.14415221334042425,-0.14415222613221607,-0.1441523421618565,-0.060075303725820366,-1.142620781325875,-0.5081315789081975,-1.5529872504277022,0.3009041963778853,1.4134255994935798,2.1307576800529326,-0.698096407938723,0.3734506594824987,2.218742351146767,0.40824717431341345,-0.1672838196406105,2.2436428856245962,-0.473949916079965,-0.03248143948662994,-1.4344275616643551,True
-0.3694186156491427,-0.13977677648713707,-0.13977677638519986,-0.1397767763672469,-0.13977677636723213,-0.6269540744922403,-0.3433609396967635,-0.3433609397000758,-1.3495287966513956,-1.3495287965775769,-1.349528775928203,-1.3495287970559047,0.5927415110820259,-1.142620781325875,-0.8784343128399915,-0.9777203531927566,0.3009041963778853,0.608901105619459,0.8653674059828556,-1.1296397311739708,-0.6727608529790826,0.7719758698936126,0.5269966285715344,0.24712208283673184,0.8193285444531109,0.6742560349531945,0.3406761825103042,-1.0150679746305433,True
-0.023477289292011618,-0.2925253523707992,-0.2925253525318905,-0.29252535248433875,-0.2925253524844041,0.3419959020467651,0.8604038618784884,0.8604038618759713,1.4009329794547265,1.4009330953144363,1.4009331059870713,1.4009330155308337,-0.5039907377951558,0.48182219430940054,-0.3858560407130023,-1.1344644235067727,0.3009041963778853,0.6204584188197603,1.1870596804446891,-0.7239674192161846,-1.514888478852209,1.1186505004082392,0.8631417703359543,0.33283127004482504,1.0882305908636039,0.4461423424717152,1.1892409240167319,-1.154586524571996,False
-0.7153599420062737,0.10231340207672801,0.10231340204130274,0.10231340207900244,0.10231340207903387,0.7541012579176244,0.28758399221346637,0.2875839922168296,1.6494236226778562,1.6494237492005255,1.6494235885335442,1.6494235352365174,-0.21675133927970347,-0.8177321861988199,3.9118351308370047,0.42328077012942783,0.3009041963778853,0.4713373462058647,-0.641961840385416,1.5597978572687037,0.08899288791466343,-0.633058982342095,-1.0206037727255026,-0.044917518316407536,-0.4476284596288223,0.14521577391101542,-0.5548551719561132,0.4671072312082605,False
-0.9229247378205516,0.3110882671390879,0.31108826716936705,0.31108826719669047,0.3110882671966724,-1.5928515533553802,1.6375302844773212,1.6375302844839463,0.21209122397284824,0.21209114403123389,0.21209123400329616,0.21209119617944303,-0.13841332150276192,-0.4928435910717648,1.9045772265821932,-0.5842442591570565,0.3009041963778853,0.894847245652242,0.05980490067479074,2.2046026859267975,-1.0911581835972801,-0.02676633619942206,-0.6635504287000205,0.4032131164688991,0.23469023896370908,0.4202944194836588,0.9976871046557866,-0.47533243269392755,False
1.1527232203222346,-0.4991184139826349,-0.499118413876499,-0.49911841386222094,-0.4991184138622717,0.4715090177227708,-0.09833326363115076,-0.09833326362869306,0.217690140068043,0.2176900795938444,0.21769008231370657,0.2176900512867103,-0.42565272001821425,0.8067107894364557,-0.8505942362473373,0.7408087063841096,0.3009041963778853,-1.5228427068718293,-0.7323609942687124,0.03037622136713658,0.46997260079864644,-0.7044305208802443,0.38618072630000655,0.7317394443711416,-0.9050978818407666,0.14368271921632736,-0.4619420704429855,0.6525512865714166,False
0.1494933738865539,-0.3462378415752287,-0.3462378417324479,-0.3462378417017198,-0.34623784170175115,0.02322793046710135,0.7092290336995464,0.7092290337023137,0.7575833619315798,0.7575835549667642,0.7575835070358795,0.7575835935935895,-0.37342737483358657,0.8067107894364557,-0.7462988052025116,-1.2120284995384507,0.3009041963778853,0.8174228839554296,1.3252736004850354,-0.792296116663827,0.039186764622563146,1.272169329006835,0.7068469324210837,-0.08022995491305039,1.280263767102392,-0.0800043856842859,-0.633241273529949,-1.2060194090707157,False
0.04571097597941435,-0.31550428121850527,-0.3155042812258547,-0.3155042812448918,-0.31550428124496777,0.5979878053519341,1.7387430634586807,1.7387430634653367,0.16438529827315457,0.164385231761703,0.16438529011171613,0.16438521966971426,-0.26897668446433115,-0.8177321861988199,-0.689561839081451,0.6600127938511119,0.3009041963778853,1.05940973732619,-0.7449047472192685,-0.9707324425855747,-0.5312290205552587,-0.714204946575038,-1.581983332784561,0.7549370344008499,-0.4182321531648734,0.4567959348080577,0.22816489523030686,0.6800102895148126,False
1.948388270943635,-0.5347626050977838,-0.5347626050792731,-0.5347626050363379,-0.5347626050364227,0.48502722171588925,1.2619512051965889,1.2619512051928345,1.5222692263910858,1.522269241332899,1.5222692424627116,1.5222691907933301,-0.5039907377951558,-0.16795499594470967,-0.8862654938357124,1.828321689078262,0.3009041963778853,-0.10164666280376461,-1.1659812379160792,-1.0768800339700277,-0.4519980537212957,-1.0231778000887481,-1.287629262316927,1.4002009455034938,-0.9570217818647084,0.38139178082207326,0.5168045660384586,1.9487510977948996,False
-0.5077951461919946,-0.05605852874875475,-0.05605852887310475,-0.05605852882890515,-0.05605852882897916,1.2738798353788328,-0.213523055106846,-0.21352305510778843,-0.4312584203024575,-0.43125839631467505,-0.4312583649478957,-0.4312583733446609,1.2716709984821861,-1.142620781325875,-0.9102215115426219,0.5355870885502951,0.3009041963778853,-1.007189464347603,-0.6183111879074874,-0.5653352335678976,0.7605002627374665,-0.6141196750580552,0.19282893920027827,-0.9596693458596247,-0.7302597902206861,0.3410712673587043,1.2561664733624816,0.4219396467609531,True
-1.6148073905348137,1.6185222632776233,1.6185222632347604,1.6185222632303902,1.6185222632302194,-1.1341047597824576,1.2747645185283736,1.274764518533847,-0.6245571409135093,-0.6245570824645496,-0.6245571080533849,-0.6245571634328633,1.3761216888514414,-1.142620781325875,0.23131961265939277,-0.31600182954750344,0.3009041963778853,1.3076740421872672,-0.11161918434975343,-0.35614993106638043,0.5702815766257062,-0.1830341195863689,-1.2457289597512924,0.29855372367318894,0.19393057545174333,0.1126576343884236,-0.705938356907492,-0.30384821332485656,False
-1.6148073905348137,1.6185222632776233,1.6185222632347604,1.6185222632303902,1.6185222632302194,-0.746001483850993,-0.31453109390916933,-0.31453109390708367,1.2023760788212337,1.202376115766167,1.2023759280699635,1.2023761483942708,4.091839638452082,-1.142620781325875,1.2628031501296713,0.528315456422325,0.3009041963778853,-0.623686868481718,-0.6467409985146133,0.7797931381854067,0.29728357041316794,-0.636872763415642,-0.1597786340854865,1.4046288333768284,-0.6718808848403228,0.21813198857361507,-1.1281845290155113,0.47639477137684016,False
0.08030510861512795,-0.3262240314351216,-0.3262240314563889,-0.3262240314149555,-0.3262240314150091,0.7933294869783001,1.383138151944634,1.3831381519381385,-1.3335147301015442,-1.3335147134720924,-1.3335147143424573,-1.3335147372639091,-0.42565272001821425,1.1315993845635108,-0.5118506921321087,-1.3833158341084064,0.3009041963778853,2.008451170344895,1.2973961223736477,-0.9910696707814374,-0.637159878003546,1.240987802809907,-1.1684637123229407,-1.490147243545521,1.7266148514438577,0.5082359425041596,1.0297247979224275,-1.196005329154106,False
-0.6807658093705601,0.0727887584399478,0.07278875847638124,0.0727887584679511,0.07278875846807566,-1.70143325639688,0.03628038405521494,0.03628038405306387,0.9831428805391149,0.9831430180305808,0.9831430319999388,0.9831429525697144,0.09660073182806274,-1.142620781325875,0.24354683421745685,0.5840646360700936,0.3009041963778853,0.18312805621310108,-0.6794627200176071,-0.06983892467864895,-1.0399693656880817,-0.6628636863300524,-0.8395021688491067,1.3258042471748452,-0.5350147392056305,0.4492410458675476,0.35960946240304226,0.5414848385880837,False
1.9137941383079229,-0.5338709750366739,-0.5338709751045055,-0.5338709750537058,-0.5338709750537873,0.9001850752626139,-0.38528019781009976,-0.38528019780949924,-1.7513854202384445,-1.751385420205435,-1.7513854195930196,-1.7513854207001287,-0.5562160829797835,1.4564879796905659,-0.8996255054489929,-0.5923238504103562,-1.5237005546020634,0.4271999802041432,0.2885540614167759,-0.9882644573608714,1.2094552503525189,0.1894939975386829,0.10317591656967307,-0.6112442394390942,0.291658558912149,-1.5479679491408007,-1.4251048177231322,-0.6661949517155584,False
2.017576536215062,-0.5364272812654576,-0.5364272813013321,-0.5364272812681453,-0.5364272812682871,1.2472794984891482,-1.201188486035334,-1.2011884860357696,-1.0972103694924555,-1.0972103916551268,-1.0972103839385534,-1.0972103538684777,-0.5823287555720974,0.48182219430940054,-0.6806982109900391,0.8708901255622367,0.3009041963778853,-1.6364870958651376,-0.7869299436797944,-0.9342339984851635,-1.4797001539956987,-0.7467200255281993,0.36444266900364886,-1.2520784618960652,-0.9596875788949952,0.3815955672268669,0.8429553389935802,0.7753493326967522,False
0.04571097597941435,-0.31550428121850527,-0.3155042812258547,-0.3155042812448918,-0.31550428124496777,-0.3317339421263957,0.025014113398027775,0.025014113402681046,-0.4750358189240128,-0.4750357573374231,-0.47503579766995857,-0.4750357352376576,-0.5562160829797835,1.1315993845635108,0.8879790023130365,1.4865549790636807,0.3009041963778853,0.9021013026348297,-1.0833629183514244,0.22278353328603837,0.1116358180206495,-0.9655867931610262,-1.796786558342961,-0.05592142799044022,-0.7364739459027684,0.29277174330334943,1.6151561293231744,1.6327836627713743,False
-0.3694186156491427,-0.13977677648713707,-0.13977677638519986,-0.1397767763672469,-0.13977677636723213,-1.2937067811205658,-0.1757474885154713,-0.17574748851844807,1.1205855218988368,1.1205854035063332,1.1205855323745075,1.1205855769983404,-0.060075303725820366,-1.142620781325875,-0.60382177052008,1.5116017119489098,0.3009041963778853,-0.6444794516511568,-1.067018766860848,0.3516829737777521,-0.8457582862051339,-0.9540126327869546,-0.8110552062951453,-0.3284477663012521,-0.9692295609027186,0.34339499130290624,1.0477115955412706,1.575065650924876,True
-0.47320101355628225,-0.07845526133030009,-0.07845526138752144,-0.07845526138310296,-0.0784552613830067,0.01014579757053512,-0.31899656921546776,-0.3189965692142194,-0.8996888233624296,-0.8996888593408688,-0.899688890247902,-0.8996888823457123,-0.2428640118720173,0.8067107894364557,0.3553971154809439,-0.5551577306451776,0.3009041963778853,-0.29835800058040035,0.23998820923985045,0.6345435510994738,0.9870407426597189,0.14285557296515636,0.8717393912876569,1.1541226026465912,0.042636109823189675,-0.06964682545673247,-0.04071892330172512,-0.6287947276982264,False
-0.2310420851062895,-0.2094105817564933,-0.2094105816475116,-0.20941058164954332,-0.20941058164962742,1.4038290221513907,-0.41473065889032834,-0.4147306588857785,1.189471773753268,1.189471805001296,1.1894717620564919,1.18947174373487,-0.19063866668738963,0.48182219430940054,1.2971479092343423,-1.6644856097232392,0.3009041963778853,1.4145671998303257,2.294086328402029,0.9554003079747339,-1.2256778839052807,2.4210382214044306,0.5342078530268654,-1.062957845880025,2.391541873828843,-0.3406225413564564,-0.3882575455177833,-1.4696777350593895,False
0.2532757717936935,-0.3730056539837039,-0.37300565389042983,-0.373005653849307,-0.3730056538492485,0.7034988410885452,0.07848538673466866,0.0784853867356402,0.7556182128274601,0.7556182703315073,0.7556182426826707,0.7556183269706358,-0.477878065202842,0.8067107894364557,-0.42504184922259175,1.5818941558526185,0.3009041963778853,1.0355071963319396,-1.1234344993046377,0.787794710110984,-0.019645856978791277,-0.9937116488454735,-1.9169380065493757,-1.4958745158911986,-0.7500560150634737,0.3947987989087966,0.40497596692581644,1.7807715936964104,False
0.8759701592365297,-0.4748137512803954,-0.47481375141953097,-0.4748137514057134,-0.4748137514057476,1.1783802652338995,-0.9109151388025999,-0.9109151387989392,-1.532350008211637,-1.5323500119264566,-1.5323500143065643,-1.5323500085628237,-0.39954004742590044,1.1315993845635108,-0.6694024290452297,-1.4519923597614548,0.3009041963778853,1.0894502265264963,1.9496546665323577,-0.8940613749368143,0.26853388655557037,1.998422381500303,0.8510744479458656,-0.03030509739953943,1.9314663554823228,0.6332679072692314,0.8719422250369112,-1.391665797199314,False
0.9451584245079556,-0.4817532769506321,-0.48175327699432063,-0.481753276950111,-0.4817532769501724,0.4357693574345128,-1.3373909022810098,-1.337390902278661,-0.06483442806166538,-0.06483438558664095,-0.06483441361413805,-0.06483444101231886,-0.3212020296489589,0.15693359918234542,-0.41498540250635785,0.2754242501940417,0.3009041963778853,-1.5194939913165584,-0.443493524529596,-1.0132188859925106,-1.5932012438381455,-0.47077459942513844,0.9413409964605897,-1.5908210986035987,-0.7280752929784853,0.150409348757118,-0.7381146072464294,0.12472231937504413,False
-0.3002303503777167,-0.17619592422330668,-0.17619592415125737,-0.17619592412991075,-0.17619592412996127,0.24956699920672012,-0.492119652578295,-0.49211965258341517,-0.12650368693544953,-0.12650366671860072,-0.12650354697933222,-0.1265036103124988,-0.16452599409507576,-0.8177321861988199,-0.21450991571059783,0.7391927881334498,0.3009041963778853,-1.2401012524752042,-0.7447774349797849,0.5892636512948365,0.9642870869651599,-0.7141059008770828,0.14932987728688615,1.0619510702671038,-0.8585243296560615,0.18351801985551036,-0.7898779917878808,0.6797293497545358,False
-0.3348244830134291,-0.15840556701949343,-0.158405567146076,-0.15840556709659495,-0.15840556709667364,-1.6194337206160418,0.03479584039555293,0.03479584039947766,0.29883375913809995,0.298833813909277,0.2988337657264362,0.29883389706370234,-0.3212020296489589,-0.8177321861988199,-0.7634501415293398,0.40873750587348834,0.3009041963778853,-1.6002835115777982,-0.566014182606695,0.834920844403585,-1.542633589453889,-0.5718530735657575,0.7712634752944576,-0.3288574756819179,-0.8197923365505526,0.40802645224704515,0.7713091890679875,0.3265435825569212,True
-0.3002303503777167,-0.17619592422330668,-0.17619592415125737,-0.17619592412991075,-0.17619592412996127,-0.9352563397546511,-0.98091154234735,-0.9809115423488008,-1.339649340341455,-1.3396493330470443,-1.3396493562591962,-1.339649332671666,-0.007849958541192664,0.8067107894364557,-0.17608166331927985,-1.1999091126585009,0.3009041963778853,0.6097950551890695,1.3489595132941503,-0.6871538301519866,0.9063246803296197,1.2987481120265876,1.0571039688281125,-1.5113246362993207,1.2172563740396993,-0.04174905179195453,-0.7507889627997857,-1.2143916242362796,False
-1.4418367273562482,1.1717612374302089,1.1717612373901232,1.1717612373629946,1.171761237362939,-1.2139057704515117,-0.4326002032041627,-0.4326002032099333,0.9295306166546289,0.9295306236022521,0.9295306571268955,0.9295305499372306,2.002825831066974,-1.142620781325875,2.468579971711594,-0.5050642648747187,0.3009041963778853,-0.7815776083135906,0.2013522955985716,0.6831492373981808,0.4117403563195406,0.10602948435398864,1.357993220356467,-0.9582028939322242,-0.12362898076779734,0.4025932554425602,1.1292257512154726,-0.5979085823128686,False
-0.2310420851062895,-0.2094105817564933,-0.2094105816475116,-0.20941058164954332,-0.20941058164962742,-1.2405061073411965,-1.6872791994976537,-1.6872791995020613,0.49412774766833706,0.4941277859576193,0.4941276694137457,0.4941277663205054,0.14882607701269043,-1.142620781325875,2.2752148800610126,-1.117497281874843,0.3009041963778853,-0.031421799184511594,1.2919937229610259,-0.8769807917648331,0.1979889771339206,1.2349577415543578,1.9875025777331057,-0.45896033117245855,0.9178099644856086,0.2720133160857508,-1.6377355275512095,-1.1940443087435668,False
1.1914686488742328,-0.5018613295756831,-0.5018613294453029,-0.5018613294923409,-0.5018613294921958,-0.1459676549951552,-1.0084254236662324,-1.0084254236593382,-1.4897060176149899,-1.4897060226700554,-1.4897060246443932,-1.4897060215100677,-0.634554100756725,0.8067107894364557,-0.472414579992798,1.255478669219307,0.3009041963778853,-1.0764616470167627,-0.9632192625279976,-0.18244828474723748,-0.8368668591486568,-0.8791395968198548,-0.3577884452763477,1.5710897402496693,-0.9701790928022483,0.3532317986193304,1.0024864989979567,1.2403716692192575,False
0.6338112307865381,-0.4448136206457569,-0.4448136207040618,-0.44481362069018326,-0.4448136206901078,0.9555479348957213,1.570475891062756,1.570475891060464,0.8426658014873288,0.8426657961091927,0.8426657893026271,0.8426656471331901,-0.5039907377951558,1.4564879796905659,-0.7265890556692409,2.830998963612767,-2.1876871554649275,1.2206646497567477,-1.4339348311587519,0.31910256200180503,0.6855706770810943,-1.1989969010793637,-2.2959979818172447,0.017809326822316725,-0.9957104821230731,-2.232829934026503,-0.09797853635985376,3.3509300640650665,False
0.7375936286936765,-0.45886156822949103,-0.45886156823356705,-0.45886156819976015,-0.45886156819966784,-0.895137798871848,-0.20535235050946427,-0.2053523505102018,-1.7172625279410687,-1.717262528994011,-1.7172625271198108,-1.7172625304829177,-0.5301034103874697,1.4564879796905659,-0.8792044948935672,-0.8347115880093505,-6.015118920176886,0.779456589842875,0.5838388989845944,-0.8542917600286917,0.1968571535118313,0.4812175722074366,0.0006362987608204338,0.5910327137804252,0.6430649576526628,-5.818528261728144,1.4736932232073208,-0.8640678102081348,False
0.11489924125084154,-0.3364613134283899,-0.336461313320771,-0.3364613133513883,-0.3364613133514157,1.42737686136521,-0.9400042136169704,-0.9400042136178353,0.7300586995873721,0.7300585382153935,0.7300586179317845,0.7300586442709054,-0.5301034103874697,0.8067107894364557,1.5881314164762073,-0.10997225258835876,0.3009041963778853,-1.6600819093077686,-0.15457486264138193,0.007184339462551965,0.22928165468119255,-0.2213920855846028,1.637397288621474,-0.4339438914142341,-0.5868391425338858,0.5212638247500991,0.3339655245574941,-0.25626488236990463,False
1.4294762814079385,-0.5159331320702385,-0.5159331320230666,-0.5159331320875536,-0.5159331320874095,-0.8488960930082909,-0.5233020367656377,-0.5233020367634449,0.07299221447107915,0.07299223133065035,0.07299215242124439,0.07299220442508791,-0.42565272001821425,0.8067107894364557,-0.5180329702785864,1.0728799068947314,0.3009041963778853,-1.6054816961324252,-0.8856511884610504,-0.09044670896942973,1.5193439316403947,-0.8216757572119734,0.14769957269489709,1.6437589780849169,-1.0133129849478495,0.4162644467823139,0.4425983012751278,1.021614285986672,False
-1.1996777989062568,0.6962912079711323,0.6962912079208758,0.6962912079210308,0.6962912079209829,1.2019462740767417,-0.7819515033027026,-0.7819515033071084,0.7228299466321082,0.7228299823933988,0.7228299666309297,0.7228298398857844,-0.11230064891044807,0.15693359918234542,1.7343043060806735,-1.5642986781823216,0.3009041963778853,0.9154767113915966,2.456143731043708,-0.3108777225162994,0.6473414320691234,2.6250753834737406,1.6612032609799638,0.16952687327780813,2.283384958026974,0.9220762469078665,0.4188266114415717,-1.501901566143254,False
1.7754176077650696,-0.5298639678238806,-0.5298639678031388,-0.5298639677989706,-0.529863967799007,-0.4939523900438169,0.18866089303927938,0.18866089303597613,1.4728974561115635,1.4728973843979851,1.472897546741375,1.472897548985715,0.14882607701269043,-0.4928435910717648,-0.8185675545630492,0.6317342244645625,0.3009041963778853,-1.7080716360751915,-0.662387625336555,-1.1436776256735892,0.1357828861963454,-0.6493273183174803,0.6667779316160743,1.0074498051578706,-0.8993885596544355,0.4917769713569297,0.03546563371583406,0.507188466135152,False
1.3948821487722263,-0.5141540964581015,-0.5141540964314673,-0.514154096384222,-0.514154096384105,-1.4397905984655552,-0.8484857822232805,-0.8484857822232337,-1.3126540778391702,-1.312654080778791,-1.3126540705913952,-1.3126541094849415,-0.42565272001821425,0.8067107894364557,-0.8456023401416755,0.6155750419579625,0.3009041963778853,-0.9724606104665173,-0.6613404064127039,-0.9629381417789971,0.42436703784397084,-0.6484952518604318,0.09108979510768302,0.9035665452823093,-0.7517842920788599,0.26871970709390214,-1.5270165118821,0.5051087445602312,False
-1.4072425947205358,1.0941035122860907,1.0941035123218472,1.0941035123009266,1.0941035123008278,1.324464082578889,0.014033479126498747,0.01403347912921841,-0.7241164096698561,-0.7241164136717979,-0.7241164097597304,-0.724116381001608,0.2532767673819458,-1.142620781325875,0.14872384500412175,1.2296239772087476,0.3009041963778853,-0.9582824615415119,-0.9636514015055306,0.5469909536531171,-0.16236387470023914,-0.8794561468617321,-0.4374138630407509,-1.0257745841261894,-0.9503991099575957,0.4284060892918744,0.23391422163963094,1.2416602128153167,False
-1.2342719315419703,0.7552006166310642,0.7552006167156206,0.7552006166807769,0.7552006166808499,-1.226987903348078,0.05280553823333831,0.052805538229197084,-0.055381019086910024,-0.05538102746273304,-0.05538096934973479,-0.055381059891858354,0.09660073182806274,-1.142620781325875,0.045208896117989,-1.2992880850740884,0.3009041963778853,1.3601545656116893,1.3377388965633144,-0.2288629955344179,0.33478673474184134,1.286147281937342,-0.13064292343098685,-0.34981065541477135,1.507047849973582,0.40879732312527245,1.3218655401519275,-1.210440906557108,False
-1.5110249926276753,1.338228860421641,1.3382288605641888,1.3382288605448198,1.3382288605447834,-0.573753400712871,3.127941374914435,3.1279413749195486,1.0483354103848905,1.0483353624670222,1.0483355184426073,1.0483353153831978,-0.3212020296489589,-0.8177321861988199,1.765669787468751,-1.9076813064475633,0.3009041963778853,1.0243297503771969,1.9672761747312788,4.307805017091337,0.21169467340976056,2.0196733078003857,0.9851598840398121,-0.5958061380032159,1.9167700400962246,0.7378686559194839,0.637591267419102,-1.3960103136134603,False
